compound_id,compound_name,canonical_smiles,structure_key,structure_id,connectivity_group,original_dili_category,dili_label,label_source,structure_source,pubchem_cid,standardization_version,source_compound_ids,source_original_categories
LT00644,Clevidipine,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,KPBZROQVTHLCDU-UHFFFAOYSA-N,da830df88503babb7d48208f256f49c0558fc32c6483637cf2a3b09a8b907f22,KPBZROQVTHLCDU,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/153994,153994,dilirank_parent_v1,"[""LT00644""]","[""vNo-DILI-concern""]"
LT00645,Trovafloxacin mesylate,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,WVPSKSLAZQPAKQ-SOSAQKQKSA-N,9f4e3ce203533fad1422c3f0c3f695edbf77974ee4a03c905ebcefb45ce8c655,WVPSKSLAZQPAKQ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/62960,62960,dilirank_parent_v1,"[""LT00645""]","[""vMost-DILI-concern""]"
LT00646,Regadenoson,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,ee4faee1eec4ee2df3191754b92cc0f5cd2b13e2a60077ea0b0622fafa9b6993,LZPZPHGJDAGEJZ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/219024,219024,dilirank_parent_v1,"[""LT00646""]","[""vNo-DILI-concern""]"
LT00647,Warfarin sodium,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,PJVWKTKQMONHTI-UHFFFAOYSA-N,675404e31bca6cb3a56b49097c28ef4dd09073c5e09581251b3faedcdabb7fa8,PJVWKTKQMONHTI,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/16204922,16204922,dilirank_parent_v1,"[""LT00647""]","[""vLess-DILI-concern""]"
LT00648,Zaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,HUNXMJYCHXQEGX-UHFFFAOYSA-N,d32838cd9fd9c871c70971450c0efd90f52531d61247f7a7c64e040a94334c24,HUNXMJYCHXQEGX,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5719,5719,dilirank_parent_v1,"[""LT00648""]","[""vNo-DILI-concern""]"
LT00649,Zileuton,CC(c1cc2ccccc2s1)N(O)C(N)=O,MWLSOWXNZPKENC-UHFFFAOYSA-N,ec2f2a47d84f082db3a51e3fb35965558b90d49eff0653deb4b519d8525c77c0,MWLSOWXNZPKENC,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60490,60490,dilirank_parent_v1,"[""LT00649""]","[""vMost-DILI-concern""]"
LT00653,Etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,PYGWGZALEOIKDF-UHFFFAOYSA-N,5bd29c9999275994e4c6ab424c9083e0ff506766c5c43ea9b72f8ff7ff69fa13,PYGWGZALEOIKDF,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/193962,193962,dilirank_parent_v1,"[""LT00653""]","[""vMost-DILI-concern""]"
LT00658,Fospropofol disodium,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,QVNNONOFASOXQV-UHFFFAOYSA-N,a536ab44e391855b3a58032d4847d2aa7b710a94251a958a0c37d8adf379fd41,QVNNONOFASOXQV,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3038497,3038497,dilirank_parent_v1,"[""LT00658""]","[""vLess-DILI-concern""]"
LT00659,Bendamustine hydrochloride,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,YTKUWDBFDASYHO-UHFFFAOYSA-N,2f997b26bec22054325fab9f60ec01b56d44755a800aea771c0c01a2d93e59cd,YTKUWDBFDASYHO,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/77082,77082,dilirank_parent_v1,"[""LT00659""]","[""vNo-DILI-concern""]"
LT00661,Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,GYHCTFXIZSNGJT-UHFFFAOYSA-N,9a847abfe962d08f566a455f265ee07b31a4df1ce4714f638d4fe93d1bc82df8,GYHCTFXIZSNGJT,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/216237,216237,dilirank_parent_v1,"[""LT00661""]","[""vMost-DILI-concern""]"
LT00664,Tapentadol hydrochloride,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,KWTWDQCKEHXFFR-SMDDNHRTSA-N,deb55f2ea4f57a506d450f51bca6fedb22f6eb4acfe2e696531090dffc51c032,KWTWDQCKEHXFFR,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9838021,9838021,dilirank_parent_v1,"[""LT00664""]","[""vNo-DILI-concern""]"
LT00665,Prasugrel hydrochloride,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,DTGLZDAWLRGWQN-UHFFFAOYSA-N,39ef6c02b672d45cb1e8b4779aeb284d198cde5bdc9bbb59a1f914a021787834,DTGLZDAWLRGWQN,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/10158453,10158453,dilirank_parent_v1,"[""LT00665""]","[""vLess-DILI-concern""]"
LT00667,Saxagliptin hydrochloride,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,QGJUIPDUBHWZPV-SGTAVMJGSA-N,d330ec60591f4c9c7d92445352f7c6bea3bc871a857bae910d628b4000d2c5c2,QGJUIPDUBHWZPV,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/49800073,49800073,dilirank_parent_v1,"[""LT00667""]","[""vLess-DILI-concern""]"
LT00669,Romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,OHRURASPPZQGQM-GCCNXGTGSA-N,bca47c189586e3074525c09e56ae55a3154d04c6a7fe2f216548b3e2006fb0ec,OHRURASPPZQGQM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5352062,5352062,dilirank_parent_v1,"[""LT00669""]","[""vNo-DILI-concern""]"
LT00670,Fenofibric acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,MQOBSOSZFYZQOK-UHFFFAOYSA-N,9e18c28f7d7d9fc9ca9c4d5f7d3c4917811d142f7b3b3a5a2a53bd8258769553,MQOBSOSZFYZQOK,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/64929,64929,dilirank_parent_v1,"[""LT00670""]","[""vLess-DILI-concern""]"
LT00671,Dronedarone hydrochloride,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,ZQTNQVWKHCQYLQ-UHFFFAOYSA-N,1adbb0421207e6a2e1ea81df089f808e51fa38658d91f171f7228f9af0e115ca,ZQTNQVWKHCQYLQ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/219025,219025,dilirank_parent_v1,"[""LT00671""]","[""vMost-DILI-concern""]"
LT00672,Pazopanib hydrochloride,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CUIHSIWYWATEQL-UHFFFAOYSA-N,1ebc3d9d72d1cb40ec4a98981b6280a7b4efdf0284397cde2ec5f152aa4a582c,CUIHSIWYWATEQL,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11525740,11525740,dilirank_parent_v1,"[""LT00672""]","[""vMost-DILI-concern""]"
LT00675,Carglumic acid,NC(=O)N[C@@H](CCC(=O)O)C(=O)O,LCQLHJZYVOQKHU-VKHMYHEASA-N,63545f251cb9d1db342925d7ed07d57a8bc6debc804914a6c859dcadb646fc15,LCQLHJZYVOQKHU,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/121396,121396,dilirank_parent_v1,"[""LT00675""]","[""vNo-DILI-concern""]"
LT00682,Dexchlorpheniramine maleate,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM-HNNXBMFYSA-N,a6aa571f839a4429a833513dcccf7aad97f5cee55ed9006ef8615d00698c15af,SOYKEARSMXGVTM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5281070,5281070,dilirank_parent_v1,"[""LT00682""]","[""vNo-DILI-concern""]"
LT00686,Lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,KHPKQFYUPIUARC-UHFFFAOYSA-N,9a4cccb0fe5bad55633747f727dae0e77b031026f03e122567c0ccc33429281a,KHPKQFYUPIUARC,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/151166,151166,dilirank_parent_v1,"[""LT00686""]","[""vMost-DILI-concern""]"
LT00687,Tasosartan,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,ADXGNEYLLLSOAR-UHFFFAOYSA-N,a4d0a081234a4609592007b9348448d5e5cdfa7f6b92787e7e68a9ddfd19a849,ADXGNEYLLLSOAR,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/60919,60919,dilirank_parent_v1,"[""LT00687""]","[""vMost-DILI-concern""]"
LT00690,Oxyphenisatin,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,SJDACOMXKWHBOW-UHFFFAOYSA-N,81d7be8f95fc6542663e75b17c39663de50bbb11c43e5431aa6562c93d6e113c,SJDACOMXKWHBOW,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/31315,31315,dilirank_parent_v1,"[""LT00690""]","[""vMost-DILI-concern""]"
LT00691,Tilbroquinol,Cc1cc(Br)c(O)c2ncccc12,JMOVFFLYGIQXMM-UHFFFAOYSA-N,d487e7b6961a9dbd347918d6672d39e659d5e6a8f31b8b09d4c4d8a9a0f8522f,JMOVFFLYGIQXMM,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/65592,65592,dilirank_parent_v1,"[""LT00691""]","[""vMost-DILI-concern""]"
LT00692,Alclofenac,C=CCOc1ccc(CC(=O)O)cc1Cl,ARHWPKZXBHOEEE-UHFFFAOYSA-N,96229927b5b17e02f99547d865a1c4ea4d81f52c8e7be41f55ae9dfcb5d2a9e3,ARHWPKZXBHOEEE,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/30951,30951,dilirank_parent_v1,"[""LT00692""]","[""vMost-DILI-concern""]"
LT00693,Aplaviroc,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,GWNOTCOIYUNTQP-FQLXRVMXSA-N,4c695ffc04bf95f8794862e01be583e81897da7fd5038f76b8024cdfc9cf0890,GWNOTCOIYUNTQP,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3001322,3001322,dilirank_parent_v1,"[""LT00693""]","[""vMost-DILI-concern""]"
LT00694,Clomacran,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,JFRLWWDJCFYFSU-UHFFFAOYSA-N,87138928d8793197ec521a4c483c272995773b1d949aa20fb0490590ef7985fe,JFRLWWDJCFYFSU,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/21382,21382,dilirank_parent_v1,"[""LT00694""]","[""vMost-DILI-concern""]"
LT00696,Isaxonine,CC(C)Nc1ncccn1,FTCYIGBVOHNHCD-UHFFFAOYSA-N,36dea301794c412e41ffa58cd131d5d0e547fae0e854707fea14570ba5c7918e,FTCYIGBVOHNHCD,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/71169,71169,dilirank_parent_v1,"[""LT00696""]","[""vMost-DILI-concern""]"
LT00697,Pipamazine,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,OSJJYEUEJRVVOD-UHFFFAOYSA-N,e29cd0419124bd77bb8e1ca33800c68abe99e877b2a2cac397079fb952113563,OSJJYEUEJRVVOD,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6761,6761,dilirank_parent_v1,"[""LT00697""]","[""vMost-DILI-concern""]"
LT00698,Pralnacasan,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,CXAGHAZMQSCAKJ-WAHHBDPQSA-N,89c2a08d6a755311e282a95ebe457708d02a83b4c73feb73e61116c95c3bdfb1,CXAGHAZMQSCAKJ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/153270,153270,dilirank_parent_v1,"[""LT00698""]","[""vMost-DILI-concern""]"
LT00699,Sulfacarbamide,NC(=O)NS(=O)(=O)c1ccc(N)cc1,WVAKABMNNSMCDK-UHFFFAOYSA-N,38fe822767ebf993d2f1a7f11b40678b2550617f4734783b7c0ef76fac060837,WVAKABMNNSMCDK,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11033,11033,dilirank_parent_v1,"[""LT00699""]","[""vMost-DILI-concern""]"
LT00700,Triacetyldiphenolisatin,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,JPGUEMQIAGJQSJ-UHFFFAOYSA-N,cd51817e207b79230c6991a1fa2b469ff0143ee91353740bba0f78cf3b4f2fe6,JPGUEMQIAGJQSJ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/29321,29321,dilirank_parent_v1,"[""LT00700""]","[""vMost-DILI-concern""]"
LT00701,Fiduxosin,COc1cccc2c1[C@@H]1CN(CCCCn3c(=O)[nH]c4c(sc5ncc(-c6ccccc6)nc54)c3=O)C[C@@H]1CO2,WDTAYDBPNYFWDR-WOJBJXKFSA-N,dfd052afc28df2df26c44003ad099a51910df0a35e4b901830b47c762327ff53,WDTAYDBPNYFWDR,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/172307,172307,dilirank_parent_v1,"[""LT00701""]","[""vMost-DILI-concern""]"
LT00703,Phenoxypropazine,CC(COc1ccccc1)NN,QNEXFJFTGQBXBJ-UHFFFAOYSA-N,3e4583363be058a6b655b148b801251198fa3e54959878e15cc8c78709fd2293,QNEXFJFTGQBXBJ,vMost-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/71467,71467,dilirank_parent_v1,"[""LT00703""]","[""vMost-DILI-concern""]"
LT00706,Histamine phosphate,NCCc1cnc[nH]1,NTYJJOPFIAHURM-UHFFFAOYSA-N,4f6830a29d95033ab8bd52b02e2c5a86ebc511dfbbfb122b1246c4e38b97356d,NTYJJOPFIAHURM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/65513,65513,dilirank_parent_v1,"[""LT00706""]","[""vNo-DILI-concern""]"
LT00713,Meperidine hydrochloride,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,XADCESSVHJOZHK-UHFFFAOYSA-N,1cadba2fe4293c871bd3970de5b9d8cc0b1bbcffb12f80ee5d21dbc0bf6b0f92,XADCESSVHJOZHK,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5750,5750,dilirank_parent_v1,"[""LT00713""]","[""vNo-DILI-concern""]"
LT00716,Methamphetamine hydrochloride,CN[C@@H](C)Cc1ccccc1,MYWUZJCMWCOHBA-VIFPVBQESA-N,cc5a8e763e9070501ea9d7f22bf83245606fe9e657f601b77d8af272f916fd43,MYWUZJCMWCOHBA,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/66124,66124,dilirank_parent_v1,"[""LT00716""]","[""vNo-DILI-concern""]"
LT00727,Doxylamine succinate,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,HCFDWZZGGLSKEP-UHFFFAOYSA-N,0313f15e5332ac0501a383ab2353a8f57795ed8c316e33c032a1ce29ec6221be,HCFDWZZGGLSKEP,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11224,11224,dilirank_parent_v1,"[""LT00727""]","[""vNo-DILI-concern""]"
LT00730,Bethanechol chloride,CC(C[N+](C)(C)C)OC(N)=O,NZUPCNDJBJXXRF-UHFFFAOYSA-O,96fc68b80c96c5091816822401eae6fde30b6641a102a9d0df5d207a5cf7a8e0,NZUPCNDJBJXXRF,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/11548,11548,dilirank_parent_v1,"[""LT00730""]","[""vNo-DILI-concern""]"
LT00734,Cortisone acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,ITRJWOMZKQRYTA-RFZYENFJSA-N,59f24de65bdec05a67c975c035f0fa818d675915135c00a3f3bf49cc158a55fe,ITRJWOMZKQRYTA,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5745,5745,dilirank_parent_v1,"[""LT00734""]","[""vNo-DILI-concern""]"
LT00737,Dicyclomine hydrochloride,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,CURUTKGFNZGFSE-UHFFFAOYSA-N,d2e1e5c2adf9f606ec709e7fe0c72b83c47ebf1801a82eb881e189a324a0a66f,CURUTKGFNZGFSE,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/441344,441344,dilirank_parent_v1,"[""LT00737""]","[""vNo-DILI-concern""]"
LT00738,Norepinephrine bitartrate,NC[C@H](O)c1ccc(O)c(O)c1,SFLSHLFXELFNJZ-QMMMGPOBSA-N,ae4fcdbe636e09670eb565e0c49b5372c0b815a4872a134bd7ee36e8b205ebe0,SFLSHLFXELFNJZ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3047796,3047796,dilirank_parent_v1,"[""LT00738""]","[""vNo-DILI-concern""]"
LT00740,Dyphylline,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,KSCFJBIXMNOVSH-UHFFFAOYSA-N,cc3e34b92c93b045567702b2c3dd4ad238d4955b5863fc26cade2e8d838cfa27,KSCFJBIXMNOVSH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/3182,3182,dilirank_parent_v1,"[""LT00740""]","[""vNo-DILI-concern""]"
LT00742,Epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,UCTWMZQNUQWSLP-VIFPVBQESA-N,4b788a9090943c4e38208aa9c90a642990d1d7456c7207037994397cc2e321ab,UCTWMZQNUQWSLP,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5816,5816,dilirank_parent_v1,"[""LT00742""]","[""vNo-DILI-concern""]"
LT00749,Succinylcholine chloride,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,AXOIZCJOOAYSMI-UHFFFAOYSA-N,8432b19ceef17cec77842ffe1c82acbc81b39d9e243d9361f53c9d1c859107e9,AXOIZCJOOAYSMI,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/22475,22475,dilirank_parent_v1,"[""LT00749""]","[""vNo-DILI-concern""]"
LT00752,Levorphanol tartrate,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,JAQUASYNZVUNQP-USXIJHARSA-N,7ed41bdca5755dc037ace8c725a879ae53de2b8f28edb8973d45af193cfb470d,JAQUASYNZVUNQP,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5464027,5464027,dilirank_parent_v1,"[""LT00752""]","[""vNo-DILI-concern""]"
LT00753,Propantheline bromide,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,VVWYOYDLCMFIEM-UHFFFAOYSA-N,a823b48d10465273c46851ee8a657a37114f61090cc04f9dd8e47ed566524b12,VVWYOYDLCMFIEM,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/9279,9279,dilirank_parent_v1,"[""LT00753""]","[""vNo-DILI-concern""]"
LT00759,Carbinoxamine maleate,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,OJFSXZCBGQGRNV-UHFFFAOYSA-N,8fbc2e6ef2038e45dfe3a9623d54638d299e23c14eca5bd3a81ebe392449ac33,OJFSXZCBGQGRNV,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5282409,5282409,dilirank_parent_v1,"[""LT00759""]","[""vNo-DILI-concern""]"
LT00774,Diatrizoate sodium,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,YVPYQUNUQOZFHG-UHFFFAOYSA-N,ed3b587bf3702fd66b3bfad4082884ede786fcbbe2cab39979195104deb25492,YVPYQUNUQOZFHG,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23672589,23672589,dilirank_parent_v1,"[""LT00774""]","[""vNo-DILI-concern""]"
LT00780,Phytonadione,CC1=C(C/C=C(\C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=O)c2ccccc2C1=O,MBWXNTAXLNYFJB-NKFFZRIASA-N,b24c76dca1c23c89146e04ef8b9661f42b40b08e3223113b73329fb709efe058,MBWXNTAXLNYFJB,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5284607,5284607,dilirank_parent_v1,"[""LT00780""]","[""vNo-DILI-concern""]"
LT00781,Mecamylamine hydrochloride,CNC1(C)C2CCC(C2)C1(C)C,IMYZQPCYWPFTAG-UHFFFAOYSA-N,b97bee24a1c7e0ee0c47015b064dca34ed1b3ebb1c52ee559f4fb5aa330d8222,IMYZQPCYWPFTAG,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/13221,13221,dilirank_parent_v1,"[""LT00781""]","[""vNo-DILI-concern""]"
LT00783,Liothyronine sodium,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,AUYYCJSJGJYCDS-LBPRGKRZSA-N,14711ff236c865aee245a90095601401761f8f1f1084de6b7201c1cfa20f1f3d,AUYYCJSJGJYCDS,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/23666110,23666110,dilirank_parent_v1,"[""LT00783""]","[""vNo-DILI-concern""]"
LT00787,Methsuximide,CN1C(=O)CC(C)(c2ccccc2)C1=O,AJXPJJZHWIXJCJ-UHFFFAOYSA-N,5f2973b2d9417f7fb4c0ca288e5ba590208ce3601f1ddead5dd15f3fe537ed57,AJXPJJZHWIXJCJ,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6476,6476,dilirank_parent_v1,"[""LT00787""]","[""vNo-DILI-concern""]"
LT00790,Mepenzolate bromide,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,GKNPSSNBBWDAGH-UHFFFAOYSA-N,bff7c88c5a92d0efbd86690aad35f6c61e37b8549a68ea8a817253ed4cd4cee6,GKNPSSNBBWDAGH,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/6461,6461,dilirank_parent_v1,"[""LT00790""]","[""vNo-DILI-concern""]"
LT00792,Meclizine hydrochloride,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,OCJYIGYOJCODJL-UHFFFAOYSA-N,a3e79446e197d60a1bedaec5bec2a1b8b131f80cb7f68af1634725fdc03a36af,OCJYIGYOJCODJL,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/173612,173612,dilirank_parent_v1,"[""LT00792""]","[""vNo-DILI-concern""]"
LT00798,Triprolidine hydrochloride,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CBEQULMOCCWAQT-WOJGMQOQSA-N,105aabab60b9569500a3f1ed9199bbeb2ff6738fcd7f9bfa791596f826c472e3,CBEQULMOCCWAQT,vNo-DILI-concern,0,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/5702129,5702129,dilirank_parent_v1,"[""LT00798""]","[""vNo-DILI-concern""]"
LT00800,Benzonatate,CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,MAFMQEKGGFWBAB-UHFFFAOYSA-N,0d8f6ef61beb970ffe335bb341b5e445632b55d068ec314d6833f844ed64642d,MAFMQEKGGFWBAB,vLess-DILI-concern,1,https://www.fda.gov/media/113052/download?attachment=,https://pubchem.ncbi.nlm.nih.gov/compound/7699,7699,dilirank_parent_v1,"[""LT00800""]","[""vLess-DILI-concern""]"
